scenarioid,time,id,x_sim,y_sim,velocity
25,273.5,v15,42.082,26.8606,6.525500000000001
25,274.0,p49,51.01546222396023,30.989553146625116,1.071292761755206
25,274.0,p50,48.181956241475596,28.086289719275108,1.2284566003991344
25,274.0,v15,42.8226,27.4086,6.525500000000001
25,274.5,p49,51.049174954131594,30.454665219286834,1.0718985828665901
25,274.5,p50,48.366498109365466,27.50016256040015,1.2289845359077785
25,274.5,v15,43.5188,27.9166,6.525500000000001
25,275.0,p49,51.08254734458686,29.91952811046861,1.0723533777240108
25,275.0,p50,48.55157710541526,26.91399682132855,1.2293811588602723
25,275.0,v15,44.217,28.4276,6.525500000000001
25,275.5,p49,51.1156499204615,29.384203237359344,1.072694738122621
25,275.5,p50,48.73708655194338,26.327810940064687,1.22967905104423
25,275.5,v15,44.9779,28.9521,6.525500000000001
25,276.0,p49,51.1485379501602,28.848736807293733,1.072950921943169
25,276.0,p50,48.92294300104256,25.741617654165104,1.2299027410417602
25,276.0,v15,45.8498,29.5278,6.525500000000001
25,276.5,p49,51.181254806816426,28.31316359235938,1.0731431614925975
25,276.5,p50,49.10908113330098,25.155425649228462,1.2300706824118555
25,276.5,v15,46.9075,30.1928,6.525500000000001
25,277.0,p49,51.21383457669615,27.777509765829866,1.073287404717166
25,277.0,p50,49.295449830341006,24.56924076352679,1.2301967508678893
25,277.0,v15,48.2006,30.9894,6.525500000000001
25,277.5,p49,51.24630408464926,27.24179503379579,1.073395627092002
25,277.5,p50,49.48200916144656,23.98306687031541,1.2302913754150062
25,277.5,v15,49.7147,31.9065,6.525500000000001
25,278.0,p49,51.27868446781021,26.706034237268668,1.073476819142408
25,278.0,p50,49.668728091529076,23.396906529701457,1.2303623917526458
25,278.0,v15,51.3586,32.9088,6.525500000000001
25,278.5,p49,51.31099239872273,26.1702385563987,1.07353772926481
25,278.5,p50,49.85558277542221,22.810761482090285,1.230415685420016
25,278.5,v15,53.0446,33.9301,6.525500000000001
25,279.0,p49,51.34324103582771,25.634416415672852,1.0735834221655245
25,279.0,p50,50.042555362391624,22.224633045315574,1.2304556760387593
25,279.0,v15,54.4591,34.8044,6.525500000000001
25,279.5,p49,51.37544076117685,25.098574164335627,1.0736176984955241
25,279.5,v15,55.4979,35.4194,6.525500000000001
25,280.0,v15,56.2137,35.8434,6.525500000000001
25,280.5,v15,56.7321,36.1652,6.525500000000001
25,281.0,v15,57.2006,36.436,6.525500000000001
25,281.5,v15,57.7451,36.7452,6.525500000000001
25,282.0,v15,58.4745,37.1423,6.525500000000001
25,282.5,v15,59.3988,37.6343,6.525500000000001
25,283.0,v15,60.4274,38.1852,6.525500000000001
25,283.5,v15,61.622,38.8262,6.525500000000001
25,284.0,v15,62.9957,39.5731,6.525500000000001
25,284.5,v15,64.5397,40.4304,6.525500000000001
25,285.0,v15,66.2396,41.3994,6.525500000000001
25,285.5,v15,68.0853,42.4794,6.525500000000001
25,286.0,v15,70.05,43.6547,6.525500000000001
25,286.5,v15,72.1271,44.9268,6.525500000000001
25,287.0,v15,74.3081,46.2961,6.525500000000001
25,287.5,v15,76.5448,47.7251,6.525500000000001
25,288.0,v15,78.7635,49.1605,6.525500000000001
25,288.5,v15,80.876,50.5313,6.525500000000001
25,289.0,v15,82.8047,51.79,6.525500000000001
25,289.5,v15,84.605,52.9655,6.525500000000001
26,261.0,v39,83.715,55.1793,4.1173
26,261.5,v39,81.9218,54.1681,4.1173
26,262.0,v39,80.0901,53.1073,4.1173
26,262.5,v39,78.2888,52.0417,4.1173
26,263.0,v39,76.5945,51.0339,4.1173
26,263.5,v39,75.0599,50.1144,4.1173
26,263.5,p161,72.89193580592146,52.41115534153053,1.4306515372435242
26,264.0,v39,73.7091,49.3275,4.1173
26,264.0,p161,72.65996772029412,51.73185655624284,1.4356267376208107
26,264.5,v39,72.5801,48.6831,4.1173
26,264.5,p161,72.42739671645388,51.050792185778164,1.4393581188067135
26,265.0,v39,71.6898,48.1698,4.1173
26,265.0,p161,72.19437353539767,50.368403661511685,1.4421565809025507
26,265.0,p163,66.72395942736134,49.45001440300702,1.3000591082567812
26,265.5,v39,71.0146,47.7751,4.1173
26,265.5,p161,71.96101144270263,49.685022488173004,1.4442544019399912
26,265.5,p163,66.20122892444819,49.83916782165488,1.3033611347913696
26,265.5,p162,67.49012069506038,48.879635203196656,1.340239325223462
26,266.0,v39,70.5055,47.4913,4.1173
26,266.0,p161,71.72741817728343,49.00093134975493,1.4457475565413753
26,266.0,p163,65.67315773746486,50.22104264852774,1.3033611347913696
26,266.0,p162,67.89269659543119,48.41188462088227,1.23427381535025
26,266.5,v39,70.117,47.2837,4.1173
26,266.5,p161,71.50109126709972,48.324230819950195,1.427091415868388
26,266.5,p163,65.28717924764132,50.34484044342435,0.8106917752826309
26,266.5,p162,68.18955816026146,47.89390255411436,1.1940388773681043
26,267.0,v39,69.8013,47.1154,4.1173
26,267.0,p161,72.17439477415267,48.59383777912289,1.4505523431357392
26,267.0,p163,65.01070756311832,50.27528911066336,0.5701718345615366
26,267.0,p162,67.58600485281129,48.185079076665225,1.3402393252234617
26,267.5,v39,69.5313,46.9677,4.1173
26,267.5,p161,72.6154213442909,48.626376100550424,0.8844505140010922
26,267.5,p163,64.81855502293486,50.060916192647824,0.5757719919462942
26,267.5,p162,67.1018506742489,48.25462374260088,0.9782468587826368
26,268.0,v39,69.3012,46.8452,4.1173
26,268.0,p161,72.87844522082847,48.48259224433694,0.5995176625804143
26,268.0,p163,64.69130083625319,49.738091124860006,0.694001880171003
26,268.0,p162,66.74162110492067,48.139311138448015,0.7564716499510366
26,268.5,v39,69.1275,46.7432,4.1173
26,268.5,p161,73.00516819357297,48.20772139881355,0.605351777200492
26,268.5,p163,64.61399371356357,49.33406487538396,0.8227116177233113
26,268.5,p162,66.4778244057118,47.88541562885876,0.7322612329027927
26,269.0,v39,69.0137,46.6743,4.1173
26,269.0,p161,73.02755148188281,47.83544399319961,0.7458993989170534
26,269.0,p163,64.5751119176438,48.86926933939354,0.9328380016499498
26,269.0,p162,66.28995636427138,47.52719709350757,0.8089868232890105
26,269.5,v39,68.9605,46.6412,4.1173
26,269.5,p161,72.9700535898272,47.39083255069471,0.8966277764984294
26,269.5,p163,64.56535587261682,48.35935508117915,1.0200151589949977
26,269.5,p162,66.2037446951225,47.070295140272535,0.9299286999924827
26,270.0,v39,68.9531,46.6351,4.1173
26,270.0,p161,72.85137503952852,46.89254673363932,1.0244478586625227
26,270.0,p163,64.57626750597785,47.81708803820921,1.0847536303400487
26,270.0,p162,66.47359323984269,46.456909352100645,1.3402393252234621
26,270.5,v39,68.9531,46.6351,4.1173
26,270.5,p161,72.6858076742465,46.35446875365351,1.1259493150085218
26,270.5,p163,64.60542518955667,47.24885426167507,1.1379627327921256
26,270.5,p162,66.69161338918997,45.82679887569986,1.3335246499280584
26,271.0,v39,68.9441,46.6248,4.1173
26,271.0,p161,72.48427281317461,45.78692207312221,1.2045339925620335
26,271.0,p163,64.64870312625979,46.66117292209903,1.1785454368689727
26,271.0,p162,66.85843939089426,45.184996475321185,1.3262597573272974
26,271.5,v39,68.844,46.5628,4.1173
26,271.5,p161,72.25511732433755,45.197579694145986,1.2646528025059158
26,271.5,p163,64.70289318104082,46.05894778520181,1.2093166294201714
26,271.5,p162,66.98744886101647,44.53449625034967,1.326339302093105
26,272.0,v39,68.6012,46.4191,4.1173
26,272.0,p161,72.0047226930258,44.59214113140958,1.3103485408670021
26,272.0,p163,64.76552497815233,45.44584958175158,1.2325780284968857
26,272.0,p162,67.08875897950901,43.878534600852255,1.3274779481714096
26,272.5,v39,68.1707,46.1797,4.1173
26,272.5,p161,71.73797031254549,43.97483696281294,1.3449479827245547
26,272.5,p163,64.8346958640085,44.824624999145925,1.2501273430874116
26,272.5,p162,67.16870730771343,43.21886478544929,1.3289936050056201
26,273.0,v39,67.5416,45.8269,4.1173
26,273.0,p161,71.45859658537398,43.34880483379317,1.3710811879662412
26,273.0,p163,64.90893915082206,44.1973287801988,1.2633489018354946
26,273.0,p162,67.23188769507009,42.556574532070016,1.3305940644204377
26,273.5,v39,66.7337,45.3879,4.1173
26,273.5,p161,71.16946376183049,42.716369617625695,1.3907869603918894
26,273.5,p163,64.7535489640383,43.56444533771317,1.3033611347913696
26,273.5,p162,67.28179313712126,41.89234553252555,1.3322022623943632
26,274.0,v39,65.8152,44.894,4.1173
26,274.0,p161,70.87276643986752,42.07925211412091,1.4056287050742315
26,274.0,p163,64.34694946465021,43.0551670159494,1.3033611347913696
26,274.0,p162,67.32115613345408,41.226655029809656,1.3337065507621042
26,274.5,v39,64.8577,44.3768,4.1173
26,274.5,p161,70.57018898797028,41.43872447029255,1.416797482923989
26,274.5,p163,64.11203636308863,42.44729910543275,1.3033611347913696
26,274.5,p162,67.35211827578314,40.55986342507699,1.3350201472630625
26,275.0,v39,63.9127,43.8589,4.1173
26,275.0,p161,70.26302555578594,40.79572588586313,1.425196903798914
26,275.0,p163,64.20315792969872,41.80202054386442,1.3033611347913696
26,275.0,p162,67.37636022282035,39.89224291289881,1.3361209829610619
26,275.5,v39,63.0078,43.3422,4.1173
26,275.5,p161,69.95227157311729,40.150948721155686,1.4315105726086674
26,275.5,p163,64.59729006119584,41.28303362221543,1.3033611347913698
26,275.5,p162,67.3952020696472,39.22399885310207,1.3370192798093499
26,276.0,v39,62.1381,42.8472,4.1173
26,276.0,p161,69.63869358060666,39.50490257768818,1.4362545413348398
26,276.0,p163,64.92491727312611,40.73405239298796,1.2786242294611951
26,276.0,p162,67.40953576444721,38.55526772186821,1.3377694579978023
26,276.5,v39,61.3097,42.364,4.1173
26,276.5,p163,65.19967012349757,40.16200399505863,1.2692178668152336
26,276.5,p162,67.38843571961957,37.88548032998394,1.3402393252234621
26,277.0,v39,60.513999999999996,41.9028,4.1173
26,277.0,p163,65.43226044427942,39.57222143460444,1.2679774855056634
26,277.5,v39,59.7389,41.4848,4.1173
26,277.5,p163,65.6310949056621,38.96883506350053,1.2706065573060479
26,278.0,v39,58.9972,41.0778,4.1173
26,278.5,v39,58.2846,40.6541,4.1173
26,279.0,v39,57.756,40.3633,4.1173
26,279.5,v39,57.4638,40.1827,4.1173
26,280.0,v39,57.2786,40.103,4.1173
26,280.5,v39,57.0682,40.0116,4.1173
26,281.0,v39,56.688,39.8194,4.1173
26,281.5,v39,55.9942,39.4362,4.1173
26,282.0,v39,54.8443,38.7688,4.1173
26,282.5,v39,53.1625,37.7808,4.1173
26,283.0,v39,51.0668,36.5431,4.1173
26,283.5,v39,48.9692,35.3115,4.1173
26,284.0,v39,46.799,34.0444,4.1173
26,284.5,v39,44.5362,32.7319,4.1173
26,285.0,v39,42.1773,31.3681,4.1173
26,285.5,v39,39.7364,29.9476,4.1173
26,286.0,v39,37.2469,28.4796,4.1173
26,286.5,v39,34.7391,26.9913,4.1173
26,287.0,v39,32.2288,25.4798,4.1173
26,287.5,v39,29.7287,23.9726,4.1173
27,269.5,v16,58.7475,37.3847,4.1595
27,270.0,v16,21.6364,10.925,4.1595
27,270.5,v16,23.2747,12.2783,4.1595
27,271.0,v16,24.9779,13.6499,4.1595
27,271.5,v16,26.6842,14.9885,4.1595
27,272.0,v16,28.3557,16.2828,4.1595
27,272.5,v16,29.9692,17.5349,4.1595
27,273.0,v16,31.5034,18.7419,4.1595
27,273.5,v16,32.9466,19.8983,4.1595
27,274.0,v16,34.3079,20.9863,4.1595
27,274.5,v16,35.5878,22.0038,4.1595
27,275.0,v16,36.7954,22.9384,4.1595
27,275.0,p52,49.396961550413735,40.58334100252715,1.1341847771953537
27,275.5,v16,37.8984,23.7664,4.1595
27,275.5,p52,49.49834301622909,39.99850825971688,1.1871100010931621
27,276.0,v16,38.8501,24.4624,4.1595
27,276.0,p52,49.60311441859567,39.39412020790355,1.2268039190165185
27,276.5,v16,39.6331,25.0327,4.1595
27,276.5,p52,49.0810185232748,38.96954048966191,1.3458856727865876
27,276.5,p51,50.79429300516491,40.34513143397937,1.381326122163837
27,277.0,v16,40.2454,25.467,4.1595
27,277.0,p52,48.72320619470977,38.486159804995665,1.2028076301413049
27,277.0,p51,51.23063499353807,40.49353242846976,0.9217747793971816
27,277.5,v16,40.695,25.7868,4.1595
27,277.5,p52,48.49289618467639,37.95974778485817,1.149177646261554
27,277.5,p51,51.58218692293979,40.43388523435902,0.7131522890136611
27,278.0,v16,41.0375,26.023000000000003,4.1595
27,278.0,p52,48.36139525660684,37.401833862804274,1.1464038354868036
27,278.0,p51,51.86732130991912,40.21782416438436,0.7154970428916424
27,278.5,v16,41.3387,26.2324,4.1595
27,278.5,p52,48.306511067055546,36.820948630790454,1.1669446037142464
27,278.5,p51,52.10048296857771,39.88419585446992,0.8140570207173178
27,279.0,v16,41.6568,26.4668,4.1595
27,279.0,p52,48.31108378208621,36.223385092257594,1.1951620681843378
27,279.0,p51,52.29299425135312,39.46221229924988,0.9276437136573088
27,279.5,v16,42.0419,26.7549,4.1595
27,279.5,p52,48.36184461954748,35.613772041481454,1.2234455186829762
27,279.5,p51,52.45371243433832,38.97383326193613,1.0282887112665746
27,280.0,v16,42.4716,27.0664,4.1595
27,280.0,p52,48.44853091181084,34.9955039688767,1.2486311270647796
27,280.0,p51,52.58955779466333,38.435563023114454,1.110295117386309
27,280.5,v16,42.9117,27.3877,4.1595
27,280.5,p52,48.56320140318202,34.37106225962276,1.2697665452315074
27,280.5,p51,52.70593339638425,37.859803781895124,1.174805489475377
27,281.0,v16,43.3561,27.7096,4.1595
27,281.0,p52,48.69970722982066,33.74225448395837,1.2869080144941227
27,281.0,p51,52.80705645327424,37.25587426013289,1.2246742258914942
27,281.5,v16,43.818999999999996,28.0406,4.1595
27,281.5,p52,48.853283584121634,33.110392224531964,1.300516222871241
27,281.5,p51,52.896218633106734,36.63077588558197,1.262850540925076
27,282.0,v16,44.3255,28.3874,4.1595
27,282.0,p52,49.02023472796345,32.47642293057545,1.3111670375811153
27,282.0,p51,52.97598985637113,35.9897688676339,1.2919031621909969
27,282.5,v16,44.8955,28.7791,4.1595
27,282.5,p52,49.19769109615267,31.841027475592398,1.3194213077315842
27,282.5,p51,53.048377484179106,35.33680520504092,1.3139277199701758
27,283.0,v16,45.5629,29.2432,4.1595
27,283.0,p52,49.38342201108757,31.20469218787805,1.3257730894132045
27,283.0,p51,53.11495046270294,34.674854084582925,1.3305806963053728
27,283.5,v16,46.3713,29.776999999999997,4.1595
27,283.5,p52,49.575691265975095,30.567761920438947,1.33063538500229
27,283.5,p51,53.17693603705662,34.006146373628305,1.3431488586424434
27,284.0,v16,47.3376,30.39,4.1595
27,284.0,p52,49.814057863580125,29.938450053238547,1.3458856727865876
27,284.0,p51,53.23529504734695,33.33235830132568,1.3526213667680387
27,284.5,v16,48.4857,31.0925,4.1595
27,284.5,p52,50.32186783920581,29.496883422130516,1.3458856727865876
27,284.5,p51,53.290780530798756,32.65474944235566,1.359753513881884
27,285.0,v16,49.818999999999996,31.9037,4.1595
27,285.0,p52,50.749524548677044,29.00342882015288,1.305967389131406
27,285.0,p51,53.343983327284164,31.974266366478382,1.3651194147169239
27,285.5,v16,51.3226,32.8276,4.1595
27,285.5,p52,51.11163887162654,28.470268470136375,1.2890100724430245
27,285.5,p51,53.50754377051397,31.30324964138614,1.3813261221638373
27,286.0,v16,52.9456,33.8433,4.1595
27,286.0,p52,51.419985766265334,27.906227956092,1.2856430436428818
27,286.0,p51,53.639897876995406,30.62755073130517,1.377078976075245
27,286.5,v16,54.4748,34.8048,4.1595
